0.00154742	0.00960718	0.0041466	0.00161662	0.00739902	0.0024687	0.00922407	0.0022165	0.00458848	0.00855124	0.00833322	0.0136921	0.0088985	0.0133632	0.0097585	0.00401487
0.00165724	0.0100914	0.00422168	0.0017673	0.00790637	0.00273163	0.0100881	0.00257612	0.00519934	0.00922382	0.009238	0.0145641	0.00983252	0.0134776	0.0104162	0.00437469
0.00189387	0.0107358	0.00474321	0.0019639	0.00858097	0.0032187	0.0107562	0.00270719	0.00523179	0.00973989	0.00926757	0.0151134	0.00983368	0.0138361	0.0103018	0.00466401
0.00196885	0.0111461	0.00489983	0.00212309	0.00883753	0.0034729	0.0109085	0.0030527	0.00605538	0.0100885	0.0100794	0.0154565	0.0103136	0.0142801	0.0108206	0.00504781
0.00232409	0.0117647	0.00544942	0.00237161	0.00975826	0.00367644	0.0109693	0.00327374	0.00670047	0.0109376	0.0109155	0.015986	0.0105941	0.0146812	0.011633	0.00567953
0.00252218	0.0120235	0.00553129	0.00258889	0.0103885	0.00382955	0.0118188	0.00368364	0.00711714	0.0115074	0.0120548	0.0167531	0.0109771	0.0149313	0.0115574	0.00612036
0.0028309	0.0127047	0.00599863	0.00282465	0.0106425	0.00424281	0.0126697	0.00410108	0.00764815	0.0118368	0.0124062	0.0170642	0.0114074	0.0152083	0.0121436	0.00635838
0.00312052	0.0130449	0.00659916	0.00320932	0.0111067	0.00462304	0.0128339	0.00439291	0.00761223	0.0127151	0.0124154	0.0173586	0.0118167	0.0155009	0.0124671	0.00680719
0.00335617	0.0133538	0.00684991	0.00351792	0.0116772	0.00496693	0.0138449	0.0048152	0.00834061	0.0132037	0.0124734	0.0180273	0.0126126	0.0157133	0.0129078	0.00729804
0.00369765	0.0137876	0.00722188	0.00391026	0.0124715	0.00540224	0.0142628	0.00533429	0.00877848	0.0136871	0.0137167	0.0181935	0.012903	0.0160079	0.0134637	0.00769378
0.00396169	0.0139516	0.00785834	0.00431479	0.0127968	0.00607573	0.0145286	0.00574639	0.00923866	0.0139128	0.0140154	0.0186891	0.0128869	0.0165571	0.0139558	0.00808013
0.00448232	0.0146972	0.00826886	0.00446647	0.0134678	0.0065734	0.0152358	0.00604687	0.00984425	0.0145825	0.0138688	0.0189752	0.0137959	0.0168291	0.0137333	0.00852149
0.00483795	0.015205	0.00903146	0.00486338	0.0140937	0.00692053	0.0160704	0.00668335	0.0104375	0.0152921	0.0150824	0.019474	0.0138723	0.0170608	0.014348	0.00912733
0.00520601	0.0155717	0.00916887	0.00517974	0.0142444	0.00745216	0.015766	0.007142	0.0111391	0.0157377	0.0151369	0.0199252	0.0140234	0.0172697	0.0147717	0.00968664
0.00544629	0.0156998	0.00960188	0.00578606	0.014951	0.00804312	0.0166132	0.00765708	0.0112232	0.0162751	0.0154175	0.0200917	0.0148272	0.0172652	0.0149352	0.00987328
0.00588607	0.0160969	0.0103526	0.00605282	0.0149914	0.00844952	0.0168824	0.00819814	0.0122782	0.016453	0.0163833	0.0204818	0.0148867	0.0176394	0.0151206	0.010421
0.00623707	0.0166048	0.0105537	0.00646426	0.0152558	0.00897251	0.0172334	0.00880993	0.0124066	0.0169329	0.0161938	0.020575	0.0151583	0.0176099	0.015571	0.0108255
0.00709459	0.0168628	0.0108553	0.00711918	0.015932	0.00944264	0.0169582	0.00933884	0.0127786	0.0171892	0.0165122	0.0205835	0.0155485	0.0178882	0.0156935	0.0111167
0.00749661	0.0169642	0.0111776	0.00741282	0.0159058	0.00982068	0.017507	0.00976398	0.0129777	0.0178421	0.0165311	0.0209432	0.0154126	0.0181927	0.0161634	0.0115828
0.00803394	0.0172059	0.0115359	0.00775798	0.0164164	0.0104208	0.0179579	0.0106447	0.01337	0.0176711	0.0168503	0.0210238	0.0158961	0.0183093	0.016403	0.0118564
0.00855086	0.0175707	0.0119308	0.00834284	0.0168424	0.0109758	0.0181697	0.0109262	0.0138806	0.0183536	0.0172514	0.0211675	0.0162334	0.018454	0.0164597	0.0123231
0.00876535	0.0176099	0.0123522	0.00886331	0.0170876	0.0116689	0.0183528	0.0114351	0.0143511	0.0185471	0.0174436	0.0215457	0.0162538	0.0185487	0.016852	0.0127128
0.00936904	0.0178369	0.0125604	0.00915479	0.0176109	0.012041	0.018498	0.0119906	0.0148185	0.0189607	0.0178644	0.0218886	0.0163533	0.0187018	0.0167556	0.0131861
0.0100072	0.0180647	0.0131926	0.00969583	0.0176153	0.0125077	0.018665	0.0127762	0.0152987	0.0191599	0.0178183	0.0217812	0.0164147	0.0187142	0.0172197	0.0133869
0.0102887	0.0182131	0.0134867	0.0100673	0.0180305	0.0131249	0.0191553	0.0131691	0.0159202	0.0193375	0.0184208	0.0219344	0.016882	0.0188956	0.0174965	0.0136781
0.0108436	0.0185065	0.0137334	0.0106452	0.0182605	0.0134716	0.0192436	0.0138205	0.0160361	0.019671	0.0185682	0.0221021	0.0170993	0.0189738	0.0175233	0.0139435
0.0115613	0.0187033	0.0143941	0.0109365	0.018409	0.0141023	0.0194715	0.014184	0.0163036	0.0199784	0.0188179	0.0224252	0.017131	0.0192335	0.0178017	0.0142061
0.0117398	0.0187825	0.0143921	0.0115501	0.0189542	0.0143379	0.0200519	0.0147252	0.0167885	0.020152	0.0191339	0.0224724	0.0174276	0.0193236	0.0179057	0.0144713
0.0123607	0.0188892	0.0148912	0.0121202	0.0192823	0.0149392	0.0201227	0.0152331	0.0172041	0.0205596	0.0192389	0.0225724	0.0176131	0.019437	0.0181488	0.0150747
0.0127979	0.0191369	0.0153924	0.0125082	0.01957	0.0155354	0.0203553	0.0156008	0.0173215	0.0206196	0.0197305	0.0226663	0.0180393	0.0195304	0.018402	0.0152707
0.0134256	0.0193303	0.0154821	0.0127857	0.019959	0.0157347	0.0204388	0.0160841	0.0174006	0.0210987	0.019798	0.0227625	0.0179213	0.0194887	0.0185933	0.0154208
0.0135813	0.0195828	0.0157643	0.0133037	0.0199838	0.0163992	0.020746	0.0165948	0.0180606	0.0211804	0.0198763	0.0229994	0.0182224	0.0196908	0.0185001	0.0157497
0.013928	0.0196423	0.0161999	0.0138922	0.0204272	0.0166376	0.020772	0.0169527	0.0183188	0.0213835	0.0199641	0.0231001	0.0183671	0.0199587	0.0189612	0.0158685
0.0142361	0.0198279	0.0164046	0.0140722	0.0204141	0.0169203	0.0209556	0.0171391	0.018426	0.0214312	0.0204616	0.0232517	0.0185236	0.0198759	0.0189033	0.0161136
0.0150271	0.019953	0.0168567	0.0146616	0.0208458	0.0175849	0.0215586	0.017577	0.0187858	0.0216904	0.020484	0.023321	0.0186949	0.0201739	0.0190084	0.0164127
0.0151455	0.0199812	0.0169454	0.0149412	0.0208111	0.0176302	0.0215885	0.01811	0.0188478	0.0218753	0.020729	0.0236252	0.0189033	0.0204956	0.0192905	0.0166473
0.0153336	0.0200972	0.0173379	0.0151418	0.0209456	0.017962	0.0214041	0.0183297	0.0192476	0.0221524	0.0208093	0.0237812	0.0187311	0.0202736	0.019381	0.0168006
0.0159004	0.0203139	0.0173853	0.0155527	0.0211176	0.0182783	0.0216692	0.0187272	0.019418	0.0222874	0.0209434	0.0236081	0.0190803	0.0203706	0.0196756	0.0169963
0.0160884	0.0205883	0.0177672	0.0159837	0.0214596	0.0185622	0.0219161	0.019208	0.0197066	0.0225002	0.0210227	0.0236479	0.0193806	0.0207109	0.0195123	0.0171973
0.0162535	0.0205082	0.0178256	0.0162731	0.0214628	0.0189211	0.0222907	0.0193718	0.0198424	0.0226209	0.0210555	0.0240508	0.0193901	0.0204515	0.0195656	0.0172824
0.0167074	0.0206009	0.0180624	0.0165386	0.0215602	0.0192831	0.0220201	0.0195845	0.0200952	0.0226925	0.0212033	0.0241988	0.0196691	0.0207973	0.0200018	0.0173978
0.0169307	0.0207215	0.0182606	0.0166722	0.0219621	0.0195463	0.0225679	0.0199431	0.0202608	0.0227651	0.0215094	0.0243576	0.0199761	0.0209441	0.0200728	0.017564
0.0169905	0.0209336	0.018457	0.0171585	0.0220962	0.0198405	0.0223767	0.0202516	0.0205071	0.0230646	0.0217402	0.0243335	0.0195608	0.0210532	0.0200902	0.0178855
0.0174752	0.0208262	0.0184712	0.017296	0.0221761	0.0201725	0.0226589	0.0205365	0.0205365	0.0230808	0.0216179	0.0242426	0.020007	0.0212168	0.0201467	0.0180647
0.0175117	0.0210201	0.0187126	0.0175309	0.0222327	0.0202465	0.0226282	0.0207087	0.0207604	0.0231734	0.0221718	0.0246828	0.0201727	0.0211597	0.0203253	0.0179185
0.0179351	0.0209463	0.0189494	0.0176653	0.02241	0.0203151	0.0230228	0.020767	0.0209413	0.0233534	0.0222045	0.024637	0.0202813	0.0213794	0.020381	0.0181648
0.017872	0.0211951	0.0188499	0.0178562	0.0226703	0.0207036	0.022807	0.0210713	0.0210513	0.0234519	0.0218341	0.0249421	0.0199783	0.0214552	0.0202818	0.0183681
0.0182127	0.0212369	0.0188367	0.0180797	0.0223216	0.0207713	0.0229139	0.0212765	0.0210593	0.0233374	0.0220673	0.0248356	0.0201581	0.0212757	0.0205912	0.0181672
0.018443	0.0211637	0.0191037	0.0182017	0.022651	0.0210908	0.0232879	0.0214838	0.0213	0.0236181	0.0224584	0.0253017	0.0203538	0.0217144	0.0207465	0.0185097
0.0187709	0.0214299	0.0195054	0.0184382	0.0227519	0.0212931	0.0234807	0.0217584	0.0214995	0.0237788	0.0225847	0.0258279	0.0204185	0.0216221	0.0208237	0.0187763
0.0187713	0.0216903	0.0192594	0.01869	0.0230239	0.0213601	0.0234566	0.0216757	0.0216256	0.0238101	0.0226062	0.0267995	0.0210224	0.0218082	0.0209812	0.0187375
0.0189637	0.0219131	0.0197691	0.0189141	0.0230107	0.0216154	0.0233558	0.0220306	0.0217784	0.023939	0.0227731	0.0274374	0.020838	0.0220936	0.0210355	0.0188787
0.018944	0.0222073	0.0195051	0.018897	0.0230449	0.0219607	0.0235159	0.0223573	0.0213853	0.0242701	0.0223691	0.0282066	0.0203793	0.0223221	0.0210486	0.0186439
0.0193068	0.0225961	0.0197175	0.0190356	0.0229994	0.0218344	0.0236569	0.0221954	0.0217969	0.0240391	0.0226722	0.0291562	0.0208285	0.0224169	0.0210817	0.0191313
0.0191429	0.0224798	0.0196927	0.0189808	0.0231851	0.0217653	0.0237191	0.0221092	0.0219704	0.024396	0.022534	0.0292402	0.0211175	0.022494	0.0211755	0.0190279
0.0195596	0.0234874	0.0198227	0.0194025	0.023502	0.0221161	0.0239063	0.0225508	0.022104	0.0246533	0.0228184	0.0309849	0.0211219	0.023086	0.0212557	0.0194204
0.0196504	0.0240791	0.0202988	0.0195915	0.0230808	0.0223829	0.0237939	0.0224723	0.0221167	0.0251725	0.0229439	0.0312155	0.0211735	0.0236417	0.0212781	0.0192188
