0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4.16835e-07	0	0	0	0	0	0	1.2505e-06	0	0
0	0	0	0	4.16867e-07	0	0	0	0	4.16867e-07	0	4.16867e-07	0	2.91807e-06	0	0
0	0	0	0	2.08423e-06	0	1.66738e-06	0	0	4.16846e-07	1.25054e-06	1.66738e-06	0	1.33391e-05	1.25054e-06	0
0	1.66772e-06	4.16929e-07	0	3.33543e-06	1.25079e-06	2.91851e-06	0	4.16929e-07	1.66772e-06	1.25079e-06	5.00315e-06	4.16929e-07	4.1276e-05	2.50158e-06	0
0	7.08664e-06	2.50117e-06	0	1.08384e-05	4.16861e-07	1.12553e-05	0	1.66744e-06	4.16861e-06	3.75175e-06	1.7925e-05	4.58547e-06	7.62856e-05	2.12599e-05	0
0	2.08442e-05	4.16884e-06	4.16884e-07	2.70975e-05	1.25065e-06	3.33507e-05	1.25065e-06	5.41949e-06	1.45909e-05	2.00104e-05	5.87807e-05	1.0839e-05	0.000180094	4.46066e-05	2.08442e-06
2.50119e-06	4.71057e-05	1.41734e-05	2.50119e-06	5.08575e-05	9.58789e-06	6.71152e-05	3.75178e-06	2.04264e-05	4.25202e-05	3.7101e-05	0.000144652	3.79347e-05	0.000367258	0.000119223	6.66983e-06
4.58524e-06	0.000126719	4.41851e-05	5.41892e-06	0.000122134	2.66778e-05	0.000166319	1.41726e-05	4.66861e-05	0.00012005	0.000111296	0.000289704	0.000109212	0.000739475	0.000231346	3.25135e-05
1.20883e-05	0.000247184	0.00011463	2.33429e-05	0.000250936	6.21087e-05	0.00033472	3.54311e-05	0.000115881	0.000255104	0.00023718	0.000548557	0.00026094	0.00134722	0.000440597	7.96158e-05
4.58596e-05	0.000461515	0.000219292	5.83668e-05	0.00042983	0.000158841	0.000541144	9.46376e-05	0.000239304	0.000502788	0.000420241	0.000898015	0.000395644	0.00224754	0.000798374	0.000155923
0.000117972	0.000922935	0.000364339	0.000130061	0.000822888	0.000300142	0.000940027	0.000218853	0.000458966	0.000859989	0.000800378	0.00192841	0.000789956	0.00377261	0.00159117	0.000327238
0.000260571	0.00222965	0.000731266	0.000265574	0.00152674	0.000524894	0.00207081	0.00046194	0.000843416	0.00169267	0.00145961	0.00399236	0.00199576	0.00606817	0.00289963	0.0005916
0.000508632	0.00441551	0.00141333	0.000530728	0.00304929	0.000923875	0.00418996	0.000802137	0.00175645	0.00354958	0.00352123	0.00751566	0.00423624	0.00885603	0.00532771	0.00128575
0.00107055	0.00791701	0.00290775	0.00108348	0.00564417	0.00182219	0.00715203	0.00154955	0.00347846	0.00668137	0.006134	0.0117765	0.00743426	0.0119174	0.00793577	0.00295069
0.00226745	0.0118087	0.00532406	0.00252258	0.00942373	0.00379951	0.0115332	0.00350602	0.00655805	0.010764	0.0102512	0.0161577	0.0109612	0.0145398	0.0110688	0.00540035
0.0049721	0.0154774	0.00897455	0.00482661	0.0143431	0.00680386	0.0157284	0.006743	0.0106075	0.0153699	0.0153778	0.0200681	0.0139108	0.0174163	0.0146182	0.00937767
0.00868098	0.017851	0.0125664	0.00848921	0.01688	0.0110368	0.0187498	0.0112903	0.0146976	0.0189728	0.0180536	0.0218165	0.0164961	0.0189211	0.016988	0.012629
0.0128197	0.0195532	0.0154442	0.0122569	0.0196729	0.0152888	0.0207083	0.0155818	0.0176361	0.0213324	0.0199809	0.0231282	0.018118	0.0200843	0.0187654	0.0154151
0.0159264	0.020875	0.0178148	0.0156963	0.0216967	0.018794	0.0221977	0.0193159	0.0200004	0.0229135	0.0217154	0.0244167	0.0195944	0.0211381	0.0202697	0.0174242
