GOOD: 10	0	10	1	602	-0.08273003	0.07500000	0.15773003	14515
GOOD: 10	0	10	10	589	-0.71459152	-0.57500000	0.13959152	12617
GOOD: 10	0	10	11	609	0.37542095	0.42500000	0.04957905	2404
GOOD: 10	0	10	12	586	-0.47629830	-0.72500000	-0.24870170	9363
GOOD: 10	0	10	13	543	-2.88831272	-2.87500000	0.01331272	5601
GOOD: 10	0	10	14	625	1.13358377	1.22500000	0.09141623	10838
GOOD: 10	0	10	15	621	0.86107628	1.02500000	0.16392372	9391
GOOD: 10	0	10	2	597	-0.25472037	-0.17500000	0.07972037	13204
GOOD: 10	0	10	3	607	0.37287574	0.32500000	-0.04787574	8410
GOOD: 10	0	10	5	569	-1.74892952	-1.57500000	0.17392952	11204
GOOD: 10	0	10	6	589	-0.58398332	-0.57500000	0.00898332	3657
GOOD: 10	0	10	7	597	-0.02517381	-0.17500000	-0.14982619	10118
GOOD: 10	0	10	8	581	-0.87339846	-0.97500000	-0.10160154	8769
GOOD: 10	0	10	9	580	-1.31874652	-1.02500000	0.29374652	6540
GOOD: 10	0	11	1	486	-5.60976730	-5.72500000	-0.11523270	11626
GOOD: 10	0	11	10	468	-6.24459784	-6.62500000	-0.38040216	10852
GOOD: 10	0	11	11	490	-5.22037893	-5.52500000	-0.30462107	8092
GOOD: 10	0	11	12	465	-6.38800120	-6.77500000	-0.38699880	11045
GOOD: 10	0	11	13	414	-8.73684886	-9.32500000	-0.58815114	11605
GOOD: 10	0	11	14	505	-4.59639244	-4.77500000	-0.17860756	13416
GOOD: 10	0	11	15	508	-4.82306646	-4.62500000	0.19806646	12805
GOOD: 10	0	11	2	467	-6.24481790	-6.67500000	-0.43018210	11852
GOOD: 10	0	11	3	488	-5.40711584	-5.62500000	-0.21788416	11935
GOOD: 10	0	11	4	488	-5.72431380	-5.62500000	0.09931380	12571
GOOD: 10	0	11	5	456	-7.30166789	-7.22500000	0.07666789	13088
GOOD: 10	0	11	6	467	-6.35044610	-6.67500000	-0.32455390	10553
GOOD: 10	0	11	7	482	-5.88393866	-5.92500000	-0.04106134	13135
GOOD: 10	0	11	8	458	-6.84401383	-7.12500000	-0.28098617	12357
GOOD: 10	0	11	9	462	-6.75489927	-6.92500000	-0.17010073	11237
GOOD: 10	0	12	10	657	3.31853262	2.82500000	-0.49353262	8050
GOOD: 10	0	12	11	674	4.26490663	3.67500000	-0.58990663	1450
GOOD: 10	0	12	12	667	3.26400009	3.32500000	0.06099991	5566
GOOD: 10	0	12	13	614	1.24284717	0.67500000	-0.56784717	2871
GOOD: 10	0	12	14	702	5.29840660	5.07500000	-0.22340660	10523
GOOD: 10	0	12	15	698	5.21996028	4.87500000	-0.34496028	8817
GOOD: 10	0	12	2	665	3.22831738	3.22500000	-0.00331738	3734
GOOD: 10	0	12	3	676	4.32179572	3.77500000	-0.54679572	9431
GOOD: 10	0	12	4	665	3.83545973	3.22500000	-0.61045973	4774
GOOD: 10	0	12	5	649	2.45184922	2.42500000	-0.02684922	6903
GOOD: 10	0	12	6	654	3.32379185	2.67500000	-0.64879185	1486
GOOD: 10	0	12	9	648	2.85896283	2.37500000	-0.48396283	2254
GOOD: 10	0	13	0	587	-0.40833727	-0.67500000	-0.26666273	12047
GOOD: 10	0	13	1	596	-0.36100824	-0.22500000	0.13600824	10860
GOOD: 10	0	13	11	598	-0.16496417	-0.12500000	0.03996417	6206
GOOD: 10	0	13	12	579	-0.85716120	-1.07500000	-0.21783880	9717
GOOD: 10	0	13	13	529	-3.26033270	-3.57500000	-0.31466730	8650
GOOD: 10	0	13	14	614	0.73497911	0.67500000	-0.05997911	11918
GOOD: 10	0	13	15	611	0.46427092	0.52500000	0.06072908	11733
GOOD: 10	0	13	2	583	-0.52054302	-0.87500000	-0.35445698	10798
GOOD: 10	0	13	5	561	-2.15121755	-1.97500000	0.17621755	12836
GOOD: 10	0	13	6	584	-0.93876337	-0.82500000	0.11376337	4146
GOOD: 10	0	13	7	589	-0.66791269	-0.57500000	0.09291269	12908
GOOD: 10	0	13	8	575	-1.14126615	-1.27500000	-0.13373385	10595
GOOD: 10	0	13	9	573	-1.13812229	-1.37500000	-0.23687771	9737
GOOD: 10	0	20	0	387	-10.72977067	-10.67500000	0.05477067	15452
GOOD: 10	0	20	1	398	-10.18991530	-10.12500000	0.06491530	14112
GOOD: 10	0	20	11	398	-9.90381569	-10.12500000	-0.22118431	7640
GOOD: 10	0	20	12	377	-10.89768802	-11.17500000	-0.27731198	13763
GOOD: 10	0	20	13	327	-13.21196824	-13.67500000	-0.46303176	10950
GOOD: 10	0	20	15	413	-9.23596652	-9.37500000	-0.13903348	13391
GOOD: 10	0	20	2	381	-10.75321502	-10.97500000	-0.22178498	12541
GOOD: 10	0	20	3	403	-9.68071636	-9.87500000	-0.19428364	12954
GOOD: 10	0	20	4	392	-10.54267822	-10.42500000	0.11767822	16924
GOOD: 10	0	20	5	361	-11.98363287	-11.97500000	0.00863287	12648
GOOD: 10	0	20	6	381	-10.69986389	-10.97500000	-0.27513611	8836
GOOD: 10	0	20	7	393	-10.18323311	-10.37500000	-0.19176689	13276
GOOD: 10	0	20	8	371	-11.15972702	-11.47500000	-0.31527298	13315
GOOD: 10	0	20	9	370	-11.55552799	-11.52500000	0.03052799	11753
GOOD: 10	0	21	0	464	-6.46283287	-6.82500000	-0.36216713	14122
GOOD: 10	0	21	1	475	-5.90737923	-6.27500000	-0.36762077	14290
GOOD: 10	0	21	10	455	-7.07220644	-7.27500000	-0.20279356	11649
